code_dep,departement,nom,slug,nom_geocodage,type_precis,tags_architecture,tags_cadre,score_esthetique,score_notoriete,plus_beaux_villages,description_courte,activites_notables,lat,lng,population,categorie_taille,unesco,site_classe
07,Ardèche,Gorges de l'Ardèche,gorges-de-lardeche,"Pont d'Arc, Vallon-Pont-d'Arc",Site naturel,,"gorges, riviere",10,2,,"Impressionnantes gorges avec le célèbre Pont d'Arc, un pont naturel en pierre.","Canoë-kayak, Randonnée panoramique",44.404389,4.395704,2403,petite_ville,,
07,Ardèche,Vallon-Pont-d'Arc,vallon-pont-darc,,Village de caractère,medieval,riviere,7,3,,Village animé au pied des gorges avec de nombreux sports nautiques.,"Base de canoë, Caverne du Pont d'Arc",44.40763,4.394398,2403,petite_ville,,
07,Ardèche,Joyeuse,joyeuse,,Cité médiévale,"medieval, calcaires",colline,7,6,,Joyeuse est une ancienne cité médiévale avec un riche patrimoine architectural.,"Visite du musée de la châtaigneraie, Place de la Grand-Font",44.479256,4.23974,1811,village,,
07,Ardèche,Sainte-Eulalie,sainte-eulalie,,Village rural,schiste,haute_montagne,6,8,,Petit village de montagne offrant des activités de plein air.,"Randonnée, Pêche à la truite",44.809975,4.189879,209,village,,
07,Ardèche,Saint-Montan,saint-montan,,Village médiéval,"medieval, fortifie","colline, riviere",9,5,,"Un pittoresque village fortifié, restauré par des bénévoles, avec des ruelles escarpées.","Château de Saint-Montan, Balade dans le vieux village",44.440826,4.622969,1978,village,,
07,Ardèche,Beauchastel,beauchastel,,Cité médiévale,medieval,riviere,7,8,,Beauchastel offre un décor de carte postale avec ses maisons en pierre et son patrimoine fluvial.,"Visite du village ancien, Balades en bord de Rhône",44.82504,4.800034,1800,village,,
07,Ardèche,Devesset,devesset,,Village de montagne,granite,"moyenne_montagne, lac",6,9,,Village tranquille proche d'un lac populaire pour la baignade et les activités nautiques.,"Activités nautiques au lac, Randonnées",45.06809,4.387865,310,village,,
07,Ardèche,Bourg-Saint-Andéol,bourg-saint-andeol,,Ville au riche patrimoine,"romane, baroque",riviere,7,5,,Ville avec un riche patrimoine architectural romain et ses monuments religieux.,"Collégiale Saint-Andéol, Bains de Tranquil",44.371754,4.644199,7661,petite_ville,,
07,Ardèche,Vernoux-en-Vivarais,vernoux-en-vivarais,,Village de caractère,"volcanique, medieval","moyenne_montagne, foret",6,9,,"Situé au cœur des montagnes, ce village offre des paysages boisés et un air frais.","Marché hebdomadaire, Randonnées alentour",44.896393,4.644754,1982,village,,
08,Ardennes,Charleville-Mézières,charleville-mezieres,,Ville d'art et d'histoire,"renaissance, fortifie",riviere,7,5,,"Connue pour sa Place Ducale, une réplique en miniature de la Place des Vosges à Paris.","Musée Rimbaud, Festival des marionnettes",49.77245,4.720294,45560,ville_moyenne,,
08,Ardennes,Sedan,sedan,,Château-fort,fortifie,riviere,7,5,,"Le plus grand château fort d'Europe, offrant une plongée dans l'histoire médiévale.","Festival médiéval, Visite du château",49.700684,4.946851,16667,ville_moyenne,,
08,Ardennes,Monthermé,montherme,,Village pittoresque,medieval,"riviere, foret",8,7,,Un cadre naturel exceptionnel avec la boucle de la Meuse.,"Randonnées, Balades en canoë",49.88499,4.739183,2138,petite_ville,,
08,Ardennes,Rocroi,rocroi,,Cité fortifiée,"fortifie, classique",plaine,8,6,,Cité en étoile unique datant de la Renaissance.,"Balade historique, Église Saint-Nicolas",49.92486,4.520212,2270,petite_ville,,
08,Ardennes,Bogny-sur-Meuse,bogny-sur-meuse,,Vallée légendaire,medieval,"riviere, colline",7,8,,Connue pour la légende des quatre fils Aymon.,"Randonnée des Quatre Fils Aymon, Panorama",49.851048,4.766628,4889,petite_ville,,
08,Ardennes,Givet,givet,,Ville fortifiée,fortifie,riviere,7,6,,Ville frontalière fortifiée avec la citadelle de Charlemont.,"Visite de la citadelle, Balades le long de la Meuse",50.13592,4.826155,6364,petite_ville,,
08,Ardennes,Les Mazures,les-mazures,,Village nature,brique,"foret, lac",6,9,,"Entouré de forêts, proche du lac des Vieilles Forges.","Randonnée pédestre, Activités nautiques",49.888626,4.626852,846,village,,
08,Ardennes,Renwez,renwez,,Espace naturel,brique,foret,6,9,,Accueille le musée de la forêt.,"Visite du musée, Sentiers de randonnée",49.838737,4.602822,1656,village,,
08,Ardennes,Signy-l'Abbaye,signy-labbaye,,Village historique,"fortifie, gothique",plaine,6,8,,Ancien site abbatial avec de beaux bâtiments.,"Vestiges de l'abbaye, Église Saint-Martin",49.69771,4.421052,1344,village,,
08,Ardennes,Laifour,laifour,,Charme rural,brique,"riviere, colline",6,9,,Beau village niché entre la Meuse et les collines.,"Randonnée, Pêche",49.912502,4.692804,399,village,,
08,Ardennes,Bouillon,bouillon,"Château de Bouillon, Bouillon",Château médiéval,"castral, medieval","riviere, colline",7,7,,"Château dominant la vallée, proche de la frontière belge.","Visite du château, Spectacle de fauconnerie",49.696115,5.124813,342,village,,
08,Ardennes,Revin,revin,,Ville de caractère,brique,"riviere, foret",6,9,,Ville entourée de forêt et traversée par la Meuse.,"Balade en bateau, Maison Espagnole",49.941162,4.637761,5716,petite_ville,,
09,Ariège,Camon,camon,,Plus Beaux Villages de France,"medieval, fortifie","village_perche, riviere",9,6,oui,Camon est un village fortifié réputé pour ses roses et son abbaye bénédictine.,"Randonnée le long de la Voie Verte, Visite de l'abbaye de Camon",43.02138,1.967131,151,hameau,,
09,Ariège,Foix,foix,,Ville,"medieval, fortifie",moyenne_montagne,8,3,,Foix est célèbre pour son château médiéval offrant une vue panoramique sur les Pyrénées.,"Visite du Château de Foix, Exploration du centre-ville historique",42.963844,1.606481,9934,petite_ville,,
09,Ariège,Mirepoix,mirepoix,,Bastide,"medieval, colombages",plaine,8,5,,Mirepoix est une bastide médiévale emblématique avec sa place centrale entourée d'arcades.,"Marché hebdomadaire, Cathédrale Saint-Maurice",43.088474,1.874892,3172,petite_ville,,
09,Ariège,Montségur,montsegur,"Château de Montségur, Montségur",Site castral,fortifie,moyenne_montagne,9,4,,"Le Château de Montségur, perché sur une crête, est célèbre pour son histoire cathare.","Randonnée jusqu'au château, Visite du musée de Montségur",42.993838,1.287623,542,village,,
09,Ariège,Saint-Lizier,saint-lizier,,Cité épiscopale,"medieval, gothique",colline,8,5,,Saint-Lizier est une ancienne cité épiscopale avec sa cathédrale gothique et ses remparts.,"Visite des remparts, Cathédrale Notre-Dame-de-la-Sède",43.001884,1.137897,1391,village,,
09,Ariège,Tarascon-sur-Ariège,tarascon-sur-ariege,,Ville,medieval,riviere,7,6,,Tarascon-sur-Ariège est une porte d'entrée idéale pour découvrir les grottes préhistoriques de la région.,"Parc de la Préhistoire, Site des grottes de Niaux",42.848548,1.605043,3085,petite_ville,,
09,Ariège,Alet-les-Bains,alet-les-bains,"Spa Thermal, Alet-les-Bains",Cité thermale,"medieval, cite_thermale",plaine,7,7,,Alet-les-Bains est réputée pour ses ruines médiévales et sa source thermale.,"Visite des ruines médiévales, Détente au spa thermal",43.254589,1.681587,3852,petite_ville,,
09,Ariège,Seix,seix,,Village,medieval,moyenne_montagne,6,8,,Seix est un charmant village de montagne avec de belles vues sur les Pyrénées.,"Randonnées en montagne, Visite du château de Seix",42.86347,1.201703,762,village,,
09,Ariège,Massat,massat,,Village,occitan,moyenne_montagne,6,7,,Massat est un village pittoresque prisé pour ses activités de plein air.,"Randonnées, Fête de la montagne",42.889378,1.347401,749,village,,
09,Ariège,Ax-les-Thermes,ax-les-thermes,,Station thermale,belle_epoque,moyenne_montagne,8,4,,Ax-les-Thermes est une station thermale réputée pour ses sources chaudes naturelles.,"Bains thermaux, Ski en hiver",42.720154,1.838771,1285,village,,
09,Ariège,Roquefort-les-Cascades,roquefort-les-cascades,"Cascade de Roquefort, Roquefort-les-Cascades",Site naturel,,"moyenne_montagne, riviere",7,8,,Roquefort-les-Cascades est connu pour ses magnifiques cascades en série.,"Randonnée, Pique-nique au pied des cascades",42.958076,1.763183,80,hameau,,
09,Ariège,Grotte de Niaux,grotte-de-niaux,"Grotte de Niaux, Niaux",Grotte préhistorique,,moyenne_montagne,9,4,,La Grotte de Niaux est célèbre pour ses peintures préhistoriques exceptionnelles.,"Visite guidée de la grotte, Exploration des salles préhistoriques",42.812798,1.590911,150,hameau,,
09,Ariège,Parc de la Préhistoire,parc-de-la-prehistoire,"Parc de la Préhistoire, Tarascon-sur-Ariège",Parc thématique,,riviere,6,6,,Le Parc de la Préhistoire offre une immersion ludique dans l'univers des hommes préhistoriques.,"Ateliers préhistoriques, Expositions",42.848548,1.605043,3085,petite_ville,,
09,Ariège,Col de Pailhères,col-de-pailheres,"Col de Pailhères, Mijanès",Col de montagne,,haute_montagne,8,7,,Le Col de Pailhères offre des panoramas splendides sur les Pyrénées.,"Randonnée, Cyclisme",42.726382,2.024561,56,hameau,,
09,Ariège,Lombrives,lombrives,"Grotte de Lombrives, Ussat",Grotte,,moyenne_montagne,8,5,,"La Grotte de Lombrives est l'une des plus grandes grottes d'Europe, avec des formations spectaculaires.","Visite guidée, Exploration spéléologique",42.830833,1.619953,307,village,,
10,Aube,Troyes,troyes,,Ville historique,"medieval, colombages, gothique","plaine, riviere",7,5,,"Connue pour ses magnifiques maisons à colombages, Troyes est une ville chargée d'histoire.","Cathédrale Saint-Pierre-et-Saint-Paul, Musée d'Art Moderne",48.29617,4.073338,62088,grande_ville,,
65,Hautes-Pyrénées,Eglise de l'Assomption de Villemaur-sur-Vanne,eglise-de-lassomption-de-villemaur-sur-vanne,"Eglise de l'Assomption, Villemaur-sur-Vanne",Eglise médiévale,gothique,plaine,8,9,,Un chef-d'œuvre de l'art gothique flamboyant avec un jubé en bois remarquable.,"Visite guidée, Expositions",43.592903,-0.061876,119,hameau,,
10,Aube,Château de La Motte-Tilly,chateau-de-la-motte-tilly,"Château de La Motte-Tilly, La Motte-Tilly",Château du XVIIIe siècle,classique,"plaine, riviere",8,6,,"Un élégant château entouré d'un parc à la française, typique du XVIIIe siècle.","Visite du parc, Pique-nique dans les jardins",48.488445,3.486136,5537,petite_ville,,
10,Aube,Nogent-sur-Seine,nogent-sur-seine,,Ville,"renaissance, gothique",riviere,6,6,,Petite ville charmante avec un beau patrimoine architectural.,"Musée Camille Claudel, Église Saint-Laurent",48.493538,3.499952,5537,petite_ville,,
10,Aube,Bar-sur-Aube,bar-sur-aube,,Ville médiévale,"medieval, gothique","riviere, colline",7,7,,"Ville médiévale située dans la vallée de l'Aube, connue pour ses coteaux viticoles.","Tour de l'Horloge, Visite des vignobles",48.23329,4.706434,4665,petite_ville,,
10,Aube,Essoyes,essoyes,,Village pittoresque,medieval,"vignoble, riviere",6,6,,"Ce village est lié à l'artiste Renoir, qui y a passé de nombreux étés.","Atelier Renoir, Promenades en bord de la rivière",48.058086,4.537493,708,village,,
10,Aube,Abbaye de Clairvaux,abbaye-de-clairvaux,"Abbaye de Clairvaux, Ville-sous-la-Ferté",Abbaye cistercienne,"gothique, medieval",foret,8,5,,"Important site cistercien, fondé par Saint Bernard au XIIe siècle.","Visite guidée, Expositions historiques",48.146223,4.78156,906,village,,
10,Aube,Brienne-le-Château,brienne-le-chateau,,Ville,classique,plaine,6,7,,Connue pour son château et pour avoir été la ville d'enfance de Napoléon.,"Musée Napoleon, Château de Brienne",48.392277,4.527178,2672,petite_ville,,
10,Aube,Rosières-près-Troyes,rosieres-pres-troyes,,Village historique,gothique,plaine,5,9,,Un village historique charmant avec une église remarquable.,"Visites de l'église, Marchés locaux",48.257313,4.064468,4840,petite_ville,,
10,Aube,Bar-sur-Seine,bar-sur-seine,,Ville,gothique,"riviere, vignoble",6,7,,Petite ville charmante avec un centre historique et un paysage viticole.,"Visite de l'église Saint-Étienne, Randonnées dans les vignes",48.114185,4.374149,2858,petite_ville,,
10,Aube,Piney,piney,,Village,medieval,foret,5,9,,"Un village paisible entouré de forêts, idéal pour les amoureux de la nature.","Promenades en forêt, Observation des oiseaux",48.36314,4.332429,1387,village,,
10,Aube,Les Riceys,les-riceys,,Village viticole,medieval,vignoble,7,6,,"Le plus grand territoire viticole de Champagne, connu pour ses crus de haute qualité.","Dégustations de vins, Visites de caves",47.993984,4.366079,1174,village,,
10,Aube,Soulaines-Dhuys,soulaines-dhuys,,Village,medieval,riviere,6,8,,Village pittoresque traversé par de nombreux cours d'eau.,"Balades le long des rivières, Visite de l'église Saint-Laurent",48.375477,4.735468,420,village,,
10,Aube,Pays d'Othe,pays-dothe,"Pays d'Othe, Maraye-en-Othe",Région naturelle,,"foret, plaine",7,8,,"Région vallonnée et boisée, idéale pour la randonnée et le cyclotourisme.","Randonnées pédestres, Cyclisme",48.163513,3.852963,423,village,,
10,Aube,Droupt-Saint-Basle,droupt-saint-basle,,Village,medieval,plaine,5,10,,"Petit village tranquille, offrant un cadre typiquement champenois.","Découverte de l'église locale, Balades champêtres",48.47781,3.938729,339,village,,
11,Aude,Lagrasse,lagrasse,,Plus Beaux Villages de France,"medieval, fortifie","village_perche, riviere",9,5,oui,Un village au charme médiéval avec des ruelles pittoresques et une abbaye majestueuse.,"Abbaye de Lagrasse, Pont vieux",43.090645,2.620702,554,village,,
11,Aude,Carcassonne,carcassonne,,Cité médiévale,"fortifie, medieval",colline,10,1,,Une cité fortifiée célèbre dans le monde entier pour ses remparts médiévaux.,"Château Comtal, Basilique Saint-Nazaire",43.213275,2.351713,46080,ville_moyenne,,
11,Aude,Narbonne,narbonne,,Ville historique,"roman, gothique",plaine,7,5,,Ancienne colonie romaine avec des sites archéologiques et une cathédrale gothique.,"Cathédrale Saint-Just-et-Saint-Pasteur, Chapelle des Pénitents Bleus",43.183994,3.004353,57587,grande_ville,,
11,Aude,Fontfroide,fontfroide,"Abbaye de Fontfroide, Narbonne",Abbaye,"gothique, roman","colline, vignoble",9,4,,Une abbaye cistercienne bien préservée avec des jardins magnifiques.,"Visite guidée de l'abbaye, Jardins de l'abbaye",43.128695,2.897732,57587,grande_ville,,
11,Aude,Chalabre,chalabre,,Village fortifié,"medieval, fortifie",moyenne_montagne,6,7,,Un charmant village avec une belle vue sur les montagnes environnantes.,"Château de Chalabre, Marché hebdomadaire",42.98286,2.007237,1084,village,,
11,Aude,Montolieu,montolieu,,Village du livre,medieval,colline,7,6,,Célèbre pour ses nombreuses librairies et ses ateliers artistiques.,"Musée des Arts et Métiers du Livre, Ateliers de reliure",43.310814,2.214188,829,village,,
11,Aude,Rennes-le-Château,rennes-le-chateau,,Village mystique,medieval,colline,8,5,,Petit village connu pour ses légendes et mystères entourant l'abbé Saunière.,"Tour Magdala, Musée de Rennes-le-Château",42.927418,2.263181,89,hameau,,
11,Aude,Limoux,limoux,,Ville historique,"medieval, gothique",vignoble,7,6,,"Connu pour son carnaval et ses vins effervescents, blanquette de Limoux.","Carnaval de Limoux, Dégustation de blanquette",43.05383,2.217205,10532,ville_moyenne,,
11,Aude,Lastours,lastours,"Châteaux de Lastours, Lastours",Châteaux en ruines,"medieval, fortifie",moyenne_montagne,8,4,,Quatre ruines de châteaux perchés sur une crête rocheuse surplombant une vallée.,"Randonnée autour des châteaux, Visite guidée des ruines",43.282673,2.400748,2523,petite_ville,,
11,Aude,Gruissan,gruissan,,Village côtier,medieval,"bord_de_mer, vignoble",8,4,,Village pittoresque avec ses salins et la tour Barberousse offrant une superbe vue.,"Tour Barberousse, Visite des salins",43.109833,3.094939,5032,petite_ville,,
11,Aude,Roquefort-des-Corbières,roquefort-des-corbieres,,Village,medieval,garrigue,6,7,,"Petit village niché au cœur de la garrigue, idéal pour les randonnées.","Randonnées pédestres, Visite du moulin à vent",42.991196,2.954635,1051,village,,
11,Aude,Peyrepertuse,peyrepertuse,"Château de Peyrepertuse, Duilhac-sous-Peyrepertuse",Château fort,"medieval, fortifie",moyenne_montagne,9,4,,"Spectaculaire château cathare perché sur une crête, offrant des vues panoramiques.","Visite du château, Spectacles historiques",42.863293,2.566478,140,hameau,,
11,Aude,Termes,termes,"Château de Termes, Termes",Château cathare,"medieval, fortifie",moyenne_montagne,8,5,,"Un des sites majeurs de l'histoire cathare, désormais ruinés mais majestueux.","Visite du château, Randonnées",43.056854,2.202481,10532,ville_moyenne,,
